customer_id,passed_funnel,city,shipping_state,shipping_zipcode,first_activity_at,attribution_channel,vendor,leadscore,q_age,q_apply,q_braces,q_budget,q_changes,q_clear_aligners,q_conditions,q_conditions1,q_conditions2,q_conditions3,q_dental_concerns,q_describe_teeth,q_finance_options,q_fsa_hsa,q_fsa_hsa_monthly,q_goals,q_happy,q_how_hear,q_hesitations,q_how_urgent,q_invisible_aligners,q_last_ortho,q_long,q_monthly,q_options_considering,q_ortho_checkup,q_referral,q_severity,q_teeth_spacing,q_urgency,q_whitening,q_why_interested,q_years_considering,q_zip,survey_started_at
313240,TRUE,Pittsfield,MA,01201-8016,06:39.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266311,FALSE,Richmond ,TX,77406,54:25.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279140,TRUE,San Francisco,CA,94102,17:12.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336900,TRUE,Hamden,CT,6514,42:23.1,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278322,FALSE,Brooklyn,NY,11222,30:43.2,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270050,FALSE,,,,33:35.4,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264403,FALSE,,,,00:54.4,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320222,TRUE,College Point,NY,11356,09:33.2,podcast,veritone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277565,FALSE,Boston,MA,2215,44:53.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283941,TRUE,West Palm Beach,FL,33415,00:40.8,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278500,FALSE,,,,56:08.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274513,TRUE,Englewood,NJ,7631,24:08.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274076,FALSE,Ellenwood,GA,30294,08:13.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320042,TRUE,Rock Springs,WY,82901-4556,02:41.7,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335481,FALSE,,,,29:39.5,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325600,FALSE,,,,41:33.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332012,TRUE,Yuma,AZ,85367,11:16.9,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305354,TRUE,Metairie,LA,70002,20:32.7,direct,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264301,FALSE,,,,59:52.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321050,TRUE,Houston,TX,77095,32:03.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265180,FALSE,,,,43:32.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321690,TRUE,Austin,TX,78703,12:08.2,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272672,FALSE,,,,46:18.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274370,FALSE,,,,32:08.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270557,FALSE,,,,45:20.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276405,TRUE,Los Angeles ,CA,90025,51:04.5,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327427,FALSE,,,,07:00.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278087,FALSE,Chicago,IL,60612,35:28.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369212,TRUE,St Augustine,FL,32095,33:01.4,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331040,FALSE,,,,39:25.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321838,TRUE,Wauwatosa,WI,53213,58:20.1,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282321,FALSE,,,,52:35.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265835,TRUE,Hyattsville ,MD,20785,53:10.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336551,TRUE,Westland,MI,48186-4915,26:44.1,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336565,TRUE,New York,NY,10016,50:31.9,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271790,FALSE,Sunnyvale,CA,94086,23:22.5,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275547,FALSE,,,,05:37.9,email,braze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322903,TRUE,Austin,TX,78722,53:39.8,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333645,TRUE,Virginia Beach,VA,23455-2340,41:21.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320491,FALSE,,,,25:12.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269595,FALSE,,,,44:46.1,email,braze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280261,FALSE,San Anselmo,CA,94960-1857,44:03.6,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330492,TRUE,Merrick,NY,11566,14:22.1,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276580,FALSE,,,,56:39.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303489,TRUE,Brooklyn,NY,11206-4615,27:01.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333957,TRUE,Hampton,VA,23661,10:35.9,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305613,TRUE,Rochester,NY,14607,46:41.2,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300504,TRUE,District Heights,MD,20747,27:25.0,affiliate,shareasale,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276885,FALSE,,,,26:17.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310884,TRUE,North Chicago,IL,60088,40:45.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282076,FALSE,,,,43:59.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272102,TRUE,Charleston,WV,25302,20:06.0,organic search,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277666,TRUE,Plantation,FL,33313,52:09.4,organic search,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292783,TRUE,Byron Center,MI,49315,55:20.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295971,TRUE,Pacifica,CA,94044,36:31.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271419,FALSE,,,,32:55.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273664,TRUE,groveport,OH,43125,22:37.0,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329758,TRUE,New York,NY,10009,42:20.1,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317145,FALSE,,,,51:42.2,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321028,TRUE,encino,CA,91316,37:56.2,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268807,FALSE,,,,47:44.2,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325485,FALSE,,,,45:16.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315209,FALSE,,,,41:48.6,referral,friendbuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271187,FALSE,Alpharetta,GA,30005,30:10.5,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324602,FALSE,,,,59:41.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335188,TRUE,New York,NY,10023,20:18.4,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351966,TRUE,Boston,MA,2129,06:42.4,paid search,google search,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312530,FALSE,,,,07:28.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272148,FALSE,,,,09:19.5,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306353,TRUE,Brooklyn,NY,11233,38:45.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304356,TRUE,Powder Springs,GA,30127,47:33.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340714,FALSE,,,,31:31.5,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326280,TRUE,Somerville,MA,2144,00:20.9,organic search,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274188,FALSE,,,,28:41.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331492,TRUE,Austin ,TX,78752,03:45.5,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300038,TRUE,San Diego,CA,92126,48:46.0,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279765,FALSE,Houston ,TX,77091,34:25.9,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273040,FALSE,,,,18:26.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301882,FALSE,,,,43:05.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287331,TRUE,tujunga,CA,91042,28:42.2,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327561,FALSE,,,,30:44.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302813,TRUE,New York,NY,10007,35:29.5,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274019,TRUE,Santa Ana,CA,92704,34:16.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290952,TRUE,Anoka,MN,55303,17:36.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264785,TRUE,Kent,WA,98042,34:11.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322133,FALSE,,,,13:58.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274154,TRUE,North Wildwood,NJ,8260,49:27.0,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325903,FALSE,,,,01:17.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273703,FALSE,,,,30:12.3,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285366,TRUE,Bronx,NY,10455,54:39.0,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311325,TRUE,Fargo,ND,58102,18:29.0,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269759,FALSE,,,,54:14.0,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342667,TRUE,Reston,VA,20190,14:11.4,affiliate,shareasale,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336922,TRUE,Fontana,CA,92335,19:54.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310873,FALSE,,,,53:52.8,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308686,FALSE,,,,39:36.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322499,TRUE,Richmond,VA,23223,22:26.8,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321642,FALSE,,,,45:42.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341430,FALSE,Oakland,CA,94605,43:38.8,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273243,FALSE,,,,08:41.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268094,FALSE,,,,48:56.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334031,TRUE,San Jose,CA,95128,34:52.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266488,TRUE,Garden City South,NY,11530,02:21.9,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320672,TRUE,VIENNA,VA,22181,34:20.9,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335118,TRUE,Chicago,IL,60611,33:36.0,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278289,FALSE,,,,22:25.4,influencer,whosay facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271927,FALSE,,,,47:08.0,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365468,FALSE,,,,59:41.1,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294658,TRUE,Richmond,CA,94804,30:47.8,direct,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265580,FALSE,,,,32:54.7,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282585,TRUE,Freeport,NY,11520-6304,53:28.4,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269685,FALSE,,,,53:18.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320876,FALSE,,,,45:57.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322832,TRUE,Columbia,MD,21045,21:31.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268625,TRUE,Atlanta,GA,30309,20:56.3,email,braze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328773,TRUE,Brooklyn,NY,11221,35:45.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270446,FALSE,Washington ,DC,20001,29:15.1,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329604,TRUE,Norwalk,CA,90650-6904,30:19.5,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271480,FALSE,,,,34:01.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277845,FALSE,,,,39:12.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323705,FALSE,,,,50:20.0,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280809,FALSE,Deerfield Beach,FL,33441,30:46.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295589,TRUE,Santa Clara,CA,95054,30:02.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316224,FALSE,,,,14:50.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319770,FALSE,Elmhurst,NY,11373,48:38.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273394,FALSE,,,,44:35.4,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275185,FALSE,,,,59:29.2,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271150,TRUE,Brooklyn,NY,11222,47:51.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279593,FALSE,,,,21:02.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332531,TRUE,San Diego,CA,92110,57:56.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277877,FALSE,,,,57:21.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266456,FALSE,,,,17:19.4,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302339,TRUE,El Paso,TX,79928,54:04.2,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272256,FALSE,,,,59:22.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281046,FALSE,,,,12:11.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329461,FALSE,,,,02:05.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273981,FALSE,New york,NY,10003,31:11.1,email,braze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264929,TRUE,Atlanta,GA,30309,15:38.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320486,FALSE,,,,54:33.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338451,TRUE,Skokie,IL,60076,27:18.3,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318129,TRUE,Cambridge,MA,2140,01:53.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274383,FALSE,,,,09:51.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268224,FALSE,,,,58:47.8,paid social,pinterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310661,FALSE,Rolling Meadows,IL,60008,30:00.3,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274668,FALSE,,,,57:22.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317320,TRUE,Mission,TX,78573-9165,27:32.8,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290244,TRUE,Chicago,IL,60614,01:20.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299306,TRUE,Reynoldsburg,OH,43068-3570,23:35.0,direct,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274933,FALSE,,,,41:13.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270466,FALSE,,,,31:05.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368285,TRUE,Southampton ,NY,11968,11:51.7,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267326,FALSE,,,,46:25.1,influencer,whosay facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281970,TRUE,Brooklyn,NY,11206,11:08.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287412,TRUE,TUKWILA,WA,98168,40:01.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328811,TRUE,Chicago,IL,60609,09:34.9,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273839,FALSE,,,,34:58.9,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290587,TRUE,New York,NY,10003,22:46.3,email,braze,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362167,FALSE,,,,41:26.3,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297109,TRUE,Delray Beach,FL,33483,54:07.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274670,FALSE,,,,04:01.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274069,TRUE,Brooklyn ,NY,11218,25:06.4,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264281,FALSE,,,,06:02.4,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302287,FALSE,,,,00:20.3,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317280,FALSE,,,,22:09.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330305,TRUE,Naperville,IL,60563-9273,37:16.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290706,TRUE,Orange,MA,1364,15:07.5,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297820,TRUE,Riverside,CA,92506,16:20.3,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321247,FALSE,,,,00:52.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293290,TRUE,Murfreesboro,TN,37130,59:34.2,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318517,FALSE,dunn loring ,VA,22027,35:50.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296593,TRUE,Loveland,CO,80537,42:45.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301660,FALSE,,,,11:40.4,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271809,FALSE,Chicago ,IL,60620,13:42.1,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317403,FALSE,,,,35:48.9,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320452,FALSE,Leander,TX,78641,34:05.2,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329963,TRUE,Columbus,OH,43214-1612,58:16.0,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307195,TRUE,Chesterfield,MI,48051,26:13.7,paid search,bing search,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330976,TRUE,Brooklyn,NY,11216,55:47.8,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269498,FALSE,Noti,OR,97461,48:46.2,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266463,FALSE,,,,44:49.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271402,TRUE,San Francisco,CA,94108,34:22.6,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272621,FALSE,Red Oak,TX,75154,19:53.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271616,FALSE,Atlanta,GA,30331,57:14.4,affiliate,shareasale,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270917,FALSE,,,,39:38.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278904,FALSE,,,,10:11.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272448,FALSE,,,,37:16.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266123,TRUE,Columbus,OH,43202,49:56.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276992,TRUE,Palo Alto,CA,94306,06:09.4,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273740,FALSE,,,,46:39.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302182,TRUE,Las Vegas,NV,89119,51:02.1,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271742,FALSE,,,,40:18.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281189,FALSE,,,,05:16.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304379,TRUE,East Alton,IL,62024-2106,39:23.8,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280040,FALSE,Hialeah,FL,33018,31:51.0,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319365,FALSE,Washington,DC,20011,56:58.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271843,FALSE,,,,05:44.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270337,FALSE,,,,15:19.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315950,FALSE,,,,52:40.3,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293828,TRUE,Jacksonville,FL,32246,14:08.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273891,FALSE,,,,33:10.3,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315814,TRUE,Fort Collins,CO,80526,01:33.9,paid search,google search,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316289,TRUE,Newark,NJ,07106-1636,24:18.5,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271091,FALSE,,,,36:40.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325561,TRUE,Atlanta,GA,30318,26:30.1,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
